199	**[CRITIQUE]** 关键假设 Bλ = 1 μG kpc 的**误差范围**未被量化。多个标度律给出 0.6–3 μG kpc 的量级，因子 5 差异对偏转角有 ~2 倍影响（θ ∝ √(lλ) ∝ (Bλ)¹/² × 1/B）。	**[CRITIQUE]** 关键假设 B$\lambda$ = 1 $\mu$G kpc 的**误差范围**未被量化。多个标度律给出 0.6–3 $\mu$G kpc 的量级，因子 5 差异对偏转角有 ~2 倍影响（$\theta$ ∝ √(l$\lambda$) ∝ (B$\lambda$)¹/² × 1/B）。	R2 核素/希腊字母/单位
209	- θ：RMS 偏转角（degrees）	- $\theta$：RMS 偏转角（degrees）	R2 核素/希腊字母/单位
211	- λ：反转长度（Mpc）	- $\lambda$：反转长度（Mpc）	R2 核素/希腊字母/单位
213	- B：磁场（μG）	- B：磁场（$\mu$G）	R2 核素/希腊字母/单位
214	- **对铁核（iron nuclei），θ 大 26 倍**（因 Z = 26）	- **对铁核（iron nuclei），$\theta$ 大 26 倍**（因 Z = 26）	R2 核素/希腊字母/单位
294	- **推论**：A、B、C 视线方向上的磁场可能比图 2 估计更低（λ 相应更长）。	- **推论**：A、B、C 视线方向上的磁场可能比图 2 估计更低（$\lambda$ 相应更长）。	R2 核素/希腊字母/单位
357	- μ_s（原文如此，应为 u_s）：激波速度	- $\mu$_s（原文如此，应为 u_s）：激波速度	R2 核素/希腊字母/单位
360	**[FACT]** Kang et al 的采用值：**B = 1 μG, u = 3000 km s⁻¹**。	**[FACT]** Kang et al 的采用值：**B = 1 $\mu$G, u = 3000 km s⁻¹**。	R2 核素/希腊字母/单位
415	可视化 B 和 λ 沿太阳-VIRGO 视线的分布，为 §4.2 偏转角计算提供输入。	可视化 B 和 $\lambda$ 沿太阳-VIRGO 视线的分布，为 §4.2 偏转角计算提供输入。	R2 核素/希腊字母/单位
418	- B 分布：从银河盘 ~2 μG → 银河晕 ~0.15 μG（100 kpc 处）→ EG 空间 ~$10^{-2}$ μG → VIRGO 团中心回升到 ~1 μG	- B 分布：从银河盘 ~2 $\mu$G → 银河晕 ~0.15 $\mu$G（100 kpc 处）→ EG 空间 ~$10^{-2}$ $\mu$G → VIRGO 团中心回升到 ~1 $\mu$G	R2 核素/希腊字母/单位
419	- λ 分布：~0.2 kpc（银河盘）→ 按 λ ∝ B⁻¹ 增长 → ~100 kpc（EG 空间主体）→ VIRGO 团内 ~3 kpc	- $\lambda$ 分布：~0.2 kpc（银河盘）→ 按 $\lambda$ ∝ B⁻¹ 增长 → ~100 kpc（EG 空间主体）→ VIRGO 团内 ~3 kpc	R2 核素/希腊字母/单位
493	| **磁场模型输入** | B, λ 沿太阳-VIRGO 视线（图 2）；λ ∝ B⁻¹ |	| **磁场模型输入** | B, $\lambda$ 沿太阳-VIRGO 视线（图 2）；$\lambda$ ∝ B⁻¹ |	R2 核素/希腊字母/单位
503	约束 1：磁场拓扑（B、λ）决定偏转角 →	约束 1：磁场拓扑（B、$\lambda$）决定偏转角 →	R2 核素/希腊字母/单位
504	约束 2：偏转角公式 θ = 510(lλ)¹/²/(p_c B) 限制可追溯距离（表 1） →	约束 2：偏转角公式 $\theta$ = 510(l$\lambda$)¹/²/(p_c B) 限制可追溯距离（表 1） →	R2 核素/希腊字母/单位
537	- **均匀化假设**：Bλ = const = 1 μG kpc 作为标度律在缺乏定量误差的场合使用。	- **均匀化假设**：B$\lambda$ = const = 1 $\mu$G kpc 作为标度律在缺乏定量误差的场合使用。	R2 核素/希腊字母/单位
548	- 各集群/过量区域的**统计显著性**具体数值（σ）	- 各集群/过量区域的**统计显著性**具体数值（$\sigma$）	R2 核素/希腊字母/单位
550	- 磁场反转长度 λ 的**定量不确定度**	- 磁场反转长度 $\lambda$ 的**定量不确定度**	R2 核素/希腊字母/单位
558	- **17.2 公式**：θ = 510(lλ)¹/²/(p_c B) 是经典 UHECR 传播偏转估计公式（含因子 510，需按单位系统核对）	- **17.2 公式**：$\theta$ = 510(l$\lambda$)¹/²/(p_c B) 是经典 UHECR 传播偏转估计公式（含因子 510，需按单位系统核对）	R2 核素/希腊字母/单位
17	| 最终 | 最终 | eventually | adv. | "``` 研究背景：> $10^{18}$ eV CR 到达方向存在各向异性 → 科学问题：这些各向异性是否指向具体天体源？EG 源的本质是什么？ → 研究目标：识别 A/B/C 三个高银纬 clusters 的最优候选源 → 数据基础：Chi 1992 / Stanev 1995 / Hayashida 1996 / Yakutsk 1994 到达方向分析 → 约束 1：磁场拓扑（B、λ）决定偏转角 → 约束 2：偏转角公式 θ = 510(lλ" | 顺序 |	| 最终 | 最终 | eventually | adv. | "``` 研究背景：> $10^{18}$ eV CR 到达方向存在各向异性 → 科学问题：这些各向异性是否指向具体天体源？EG 源的本质是什么？ → 研究目标：识别 A/B/C 三个高银纬 clusters 的最优候选源 → 数据基础：Chi 1992 / Stanev 1995 / Hayashida 1996 / Yakutsk 1994 到达方向分析 → 约束 1：磁场拓扑（B、$\lambda$）决定偏转角 → 约束 2：偏转角公式 $\theta$ = 510(l$\lambda$" | 顺序 |	R2 核素/希腊字母/单位
20	| 据 | 据 | according to / based on | prep. | "``` 研究背景：> $10^{18}$ eV CR 到达方向存在各向异性 → 科学问题：这些各向异性是否指向具体天体源？EG 源的本质是什么？ → 研究目标：识别 A/B/C 三个高银纬 clusters 的最优候选源 → 数据基础：Chi 1992 / Stanev 1995 / Hayashida 1996 / Yakutsk 1994 到达方向分析 → 约束 1：磁场拓扑（B、λ）决定偏转角 → 约束 2：偏转角公式 θ = 510(lλ" | 因果 |	| 据 | 据 | according to / based on | prep. | "``` 研究背景：> $10^{18}$ eV CR 到达方向存在各向异性 → 科学问题：这些各向异性是否指向具体天体源？EG 源的本质是什么？ → 研究目标：识别 A/B/C 三个高银纬 clusters 的最优候选源 → 数据基础：Chi 1992 / Stanev 1995 / Hayashida 1996 / Yakutsk 1994 到达方向分析 → 约束 1：磁场拓扑（B、$\lambda$）决定偏转角 → 约束 2：偏转角公式 $\theta$ = 510(l$\lambda$" | 因果 |	R2 核素/希腊字母/单位
74	约束 1：磁场拓扑（B、λ）决定偏转角 →	约束 1：磁场拓扑（B、$\lambda$）决定偏转角 →	R2 核素/希腊字母/单位
75	约束 2：偏转角公式 θ = 510(lλ)¹/²/(p_c B) 限制可追溯距离（表 1） →	约束 2：偏转角公式 $\theta$ = 510(l$\lambda$)¹/²/(p_c B) 限制可追溯距离（表 1） →	R2 核素/希腊字母/单位
90	3. **θ = 510 (lλ)¹/² / (p_c B)** 是经典的 UHECR 偏转角估算公式；对铁核 ×26	3. **$\theta$ = 510 (l$\lambda$)¹/² / (p_c B)** 是经典的 UHECR 偏转角估算公式；对铁核 ×26	R2 核素/希腊字母/单位
96	9. **Kang, Jones & Ryu 1995 团激波机制**：B=1 μG, u=3000 km/s，CMB 上限 ~6×$10^{19}$ eV，需 10% 效率	9. **Kang, Jones & Ryu 1995 团激波机制**：B=1 $\mu$G, u=3000 km/s，CMB 上限 ~6×$10^{19}$ eV，需 10% 效率	R2 核素/希腊字母/单位
110	- [x] 核心公式（偏转角 θ；加速时间 T）保留并解释	- [x] 核心公式（偏转角 $\theta$；加速时间 T）保留并解释	R2 核素/希腊字母/单位
125	- **17.2 公式**：θ = 510(lλ)¹/²/(p_c B) 是经典 UHECR 传播偏转估计公式（含因子 510，需按单位系统核对）	- **17.2 公式**：$\theta$ = 510(l$\lambda$)¹/²/(p_c B) 是经典 UHECR 传播偏转估计公式（含因子 510，需按单位系统核对）	R2 核素/希腊字母/单位
23	- **传播约束**：建立太阳→VIRGO 的磁场拓扑（B、λ 分布），用 RMS 偏转公式 θ = 510 (lλ)¹/² / (p_c B) 约束可追溯距离	- **传播约束**：建立太阳→VIRGO 的磁场拓扑（B、$\lambda$ 分布），用 RMS 偏转公式 $\theta$ = 510 (l$\lambda$)¹/² / (p_c B) 约束可追溯距离	R2 核素/希腊字母/单位
36	1. **磁场拓扑与偏转约束的系统整合**：λ ∝ B⁻¹ 标度律 + Bλ ≈ 1 μG kpc 的跨尺度统一，是从理论到观测的桥梁	1. **磁场拓扑与偏转约束的系统整合**：$\lambda$ ∝ B⁻¹ 标度律 + B$\lambda$ ≈ 1 $\mu$G kpc 的跨尺度统一，是从理论到观测的桥梁	R2 核素/希腊字母/单位
38	3. **承认并展示不确定性**：明言"为时过早"做详细模型；指出各阵列曝光差异；质疑 Stanev 的 1 Mpc λ 值过大	3. **承认并展示不确定性**：明言"为时过早"做详细模型；指出各阵列曝光差异；质疑 Stanev 的 1 Mpc $\lambda$ 值过大	R2 核素/希腊字母/单位
43	2. **磁场参数误差未量化**：B、λ 的估计有因子 2–5 差异，但偏转角/可追溯距离均给出单值	2. **磁场参数误差未量化**：B、$\lambda$ 的估计有因子 2–5 差异，但偏转角/可追溯距离均给出单值	R2 核素/希腊字母/单位
44	3. **statistical significance 未报告**：各 clusters 的 σ 值未给出	3. **statistical significance 未报告**：各 clusters 的 $\sigma$ 值未给出	R2 核素/希腊字母/单位
53	3. **θ = 510 (lλ)¹/² / (p_c B)** 是经典的 UHECR 偏转角估算公式；对铁核 ×26	3. **$\theta$ = 510 (l$\lambda$)¹/² / (p_c B)** 是经典的 UHECR 偏转角估算公式；对铁核 ×26	R2 核素/希腊字母/单位
59	9. **Kang, Jones & Ryu 1995 团激波机制**：B=1 μG, u=3000 km/s，CMB 上限 ~6×$10^{19}$ eV，需 10% 效率	9. **Kang, Jones & Ryu 1995 团激波机制**：B=1 $\mu$G, u=3000 km/s，CMB 上限 ~6×$10^{19}$ eV，需 10% 效率	R2 核素/希腊字母/单位
77	- θ = 510 (lλ)¹/² / (p_c B) [度]（注意：p_c 单位为 $10^{20}$ eV，l 与 λ 单位为 Mpc，B 为 μG）	- $\theta$ = 510 (l$\lambda$)¹/² / (p_c B) [度]（注意：p_c 单位为 $10^{20}$ eV，l 与 $\lambda$ 单位为 Mpc，B 为 $\mu$G）	R2 核素/希腊字母/单位
79	- λ ∝ B⁻¹（本文采用的标度律折中）	- $\lambda$ ∝ B⁻¹（本文采用的标度律折中）	R2 核素/希腊字母/单位
80	- Bλ ≈ const = 1 μG kpc	- B$\lambda$ ≈ const = 1 $\mu$G kpc	R2 核素/希腊字母/单位
101	- [x] 核心公式（偏转角 θ；加速时间 T）保留并解释	- [x] 核心公式（偏转角 $\theta$；加速时间 T）保留并解释	R2 核素/希腊字母/单位
116	- [x] 保留公式（θ 公式、T 公式）、数值（Table 1/2 完整）、图表（Figure 1–7 逐一分析）	- [x] 保留公式（$\theta$ 公式、T 公式）、数值（Table 1/2 完整）、图表（Figure 1–7 逐一分析）	R2 核素/希腊字母/单位
68	（[CRITIQUE] 此处文本中的数值印刷为 5×$10^{40}$，但前文声称功率匹配 3×$10^{42}$，数量级上存在差异。结合下文推导，作者实际使用的 ρ_E ≈ 1 eV/cm³、V_S ≈ 5×$10^{66}$ cm³、τ_R ≈ 5×$10^{6}$ yr 得到的结果应当为 ~3×$10^{41}$ erg/s，与超新星供给 3×$10^{42}$ erg/s 相当接近——这是本文核心论据之一。）	（[CRITIQUE] 此处文本中的数值印刷为 5×$10^{40}$，但前文声称功率匹配 3×$10^{42}$，数量级上存在差异。结合下文推导，作者实际使用的 $\rho$_E ≈ 1 eV/cm³、V_S ≈ 5×$10^{66}$ cm³、$\tau$_R ≈ 5×$10^{6}$ yr 得到的结果应当为 ~3×$10^{41}$ erg/s，与超新星供给 3×$10^{42}$ erg/s 相当接近——这是本文核心论据之一。）	R2 核素/希腊字母/单位
74	其中 E 是每核子动能，βc 是粒子速度，dN/dE 是核子的微分谱。	其中 E 是每核子动能，$\beta$c 是粒子速度，dN/dE 是核子的微分谱。	R2 核素/希腊字母/单位
77	- ρ_E ≈ 1 eV/cm³ [FACT]	- $\rho$_E ≈ 1 eV/cm³ [FACT]	R2 核素/希腊字母/单位
79	- 在盘中的驻留时间 τ_R ≈ 5 × $10^{6}$ yr [FACT]	- 在盘中的驻留时间 $\tau$_R ≈ 5 × $10^{6}$ yr [FACT]	R2 核素/希腊字母/单位
81	[FACT] 关键脚注：τ_R 是"在盘中的驻留时间"，**不**是宇宙线的"年龄"（后者由如 ¹⁰Be 等放射性同位素相对丰度给出）。	[FACT] 关键脚注：$\tau$_R 是"在盘中的驻留时间"，**不**是宇宙线的"年龄"（后者由如 $^{10}{\rm Be}$ 等放射性同位素相对丰度给出）。	R2 核素/希腊字母/单位
94	把不同能量区间对总宇宙线能量密度的贡献可视化。作者选择绘制 ∝ dρ_E/d ln E 的量，使得对数坐标图上的物理面积正比于各能量区间的贡献。	把不同能量区间对总宇宙线能量密度的贡献可视化。作者选择绘制 ∝ d$\rho$_E/d ln E 的量，使得对数坐标图上的物理面积正比于各能量区间的贡献。	R2 核素/希腊字母/单位
98	- **纵轴**：ρ_e（eV/cm³），线性坐标，范围 0 ~ 0.16	- **纵轴**：$\rho$_e（eV/cm³），线性坐标，范围 0 ~ 0.16	R2 核素/希腊字母/单位
108	- 二者相加 ≈ **1.1 eV/cm³**，与作者前文"ρ_E ≈ 1 eV/cm³"一致 [FACT]	- 二者相加 ≈ **1.1 eV/cm³**，与作者前文"$\rho$_E ≈ 1 eV/cm³"一致 [FACT]	R2 核素/希腊字母/单位
136	对 R < 4 GV，λ_esc = const = 10.88 g/cm²。	对 R < 4 GV，$\lambda$_esc = const = 10.88 g/cm²。	R2 核素/希腊字母/单位
154	- [INTERPRETATION] δ ≈ 0.6、γ ≈ 2.7、源谱 E⁻²·¹，三者之间通过 Eq. (4) 形成自洽链，把加速理论、传播模型、观测谱三个部分串联起来。	- [INTERPRETATION] $\delta$ ≈ 0.6、$\gamma$ ≈ 2.7、源谱 E⁻²·¹，三者之间通过 Eq. (4) 形成自洽链，把加速理论、传播模型、观测谱三个部分串联起来。	R2 核素/希腊字母/单位
160	| δ | ≈ 0.6 | rigidity-dependent 逃逸指数 |	| $\delta$ | ≈ 0.6 | rigidity-dependent 逃逸指数 |	R2 核素/希腊字母/单位
161	| γ | ≈ 2.7 | 观测微分谱指数 (10 GeV – 数 TeV) |	| $\gamma$ | ≈ 2.7 | 观测微分谱指数 (10 GeV – 数 TeV) |	R2 核素/希腊字母/单位
162	| 源谱指数 | ≈ 2.1 | 由 γ - δ 推出，与 Fermi 一阶加速的 E⁻² 接近 |	| 源谱指数 | ≈ 2.1 | 由 $\gamma$ - $\delta$ 推出，与 Fermi 一阶加速的 E⁻² 接近 |	R2 核素/希腊字母/单位
163	| λ_esc(4 GV) | ≈ 6 g/cm² | 4 GV 处逃逸长度（来自 Gupta-Webber） |	| $\lambda$_esc(4 GV) | ≈ 6 g/cm² | 4 GV 处逃逸长度（来自 Gupta-Webber） |	R2 核素/希腊字母/单位
184	代入参数：B = 3 μGauss，$u_{1}$ ≈ $10^{9}$ cm/s，τ_A ≈ 1000 yr：	代入参数：B = 3 $\mu$Gauss，$u_{1}$ ≈ $10^{9}$ cm/s，$\tau$_A ≈ 1000 yr：	R2 核素/希腊字母/单位
203	| α (⁴He) | 4 | 0.035 | 0.18 | 0.22 ± 0.07 |	| $\alpha$ ($^{4}{\rm He}$) | 4 | 0.035 | 0.18 | 0.22 ± 0.07 |	R2 核素/希腊字母/单位
218	- 高于 $10^{14}$ eV 的通量 < 1 粒子/m²/h 通过 π 立体角的探测器，气球或卫星不可行。	- 高于 $10^{14}$ eV 的通量 < 1 粒子/m²/h 通过 $\pi$ 立体角的探测器，气球或卫星不可行。	R2 核素/希腊字母/单位
264	- 这些点源也是 TeV–PeV γ 光子的潜在源——γ 光子来自源附近加速粒子与物质碰撞产生的 π⁰ 衰变。	- 这些点源也是 TeV–PeV $\gamma$ 光子的潜在源——$\gamma$ 光子来自源附近加速粒子与物质碰撞产生的 $\pi$⁰ 衰变。	R2 核素/希腊字母/单位
266	[FACT] 作者引用大量综述：Ref. 22 (Weekes, VRH γ-ray astronomy)、Ref. 23 (Nagle-Gaisser-Protheroe)、Ref. 24 (Bonnet-Bidaud & Chardin, Cygnus X-3 review)。	[FACT] 作者引用大量综述：Ref. 22 (Weekes, VRH $\gamma$-ray astronomy)、Ref. 23 (Nagle-Gaisser-Protheroe)、Ref. 24 (Bonnet-Bidaud & Chardin, Cygnus X-3 review)。	R2 核素/希腊字母/单位
286	- [CRITIQUE] 简单模型**难以同时满足观测到的 ³He/⁴He 比值**——氦截面足够小，使得 ³He/⁴He 会高于观测（Ref. 33）。	- [CRITIQUE] 简单模型**难以同时满足观测到的 $^{3}{\rm He}$/$^{4}{\rm He}$ 比值**——氦截面足够小，使得 $^{3}{\rm He}$/$^{4}{\rm He}$ 会高于观测（Ref. 33）。	R2 核素/希腊字母/单位
301	- 对比：碎裂反应如 ¹⁶O + H → ¹⁰B + … (10)，**高于 1 GeV 截面几乎恒定**，低于 100 MeV 有共振结构（Ref. 42）。	- 对比：碎裂反应如 $^{16}{\rm O}$ + H → $^{10}{\rm B}$ + … (10)，**高于 1 GeV 截面几乎恒定**，低于 100 MeV 有共振结构（Ref. 42）。	R2 核素/希腊字母/单位
314	- 第二项 1/τ_R · J：反质子从**银河系逃逸**	- 第二项 1/$\tau$_R · J：反质子从**银河系逃逸**	R2 核素/希腊字母/单位
315	- 第三项 1/τ_I · [...]：反质子在星际气体中的**衰减**（湮灭 + 产生反核子出射的次生反应；高能时后者主导）	- 第三项 1/$\tau$_I · [...]：反质子在星际气体中的**衰减**（湮灭 + 产生反核子出射的次生反应；高能时后者主导）	R2 核素/希腊字母/单位
324	- ρ：星际气体密度	- $\rho$：星际气体密度	R2 核素/希腊字母/单位
325	- σ：p-p 截面	- $\sigma$：p-p 截面	R2 核素/希腊字母/单位
339	- 因此若反质子在盘内由本地质子谱产生，**p̄/p 比在高能随 τ_R(E) 下降而下降**（τ_R 在反质子的能量处求值，而不是在产生它的更高能量处）[FACT]	- 因此若反质子在盘内由本地质子谱产生，**p̄/p 比在高能随 $\tau$_R(E) 下降而下降**（$\tau$_R 在反质子的能量处求值，而不是在产生它的更高能量处）[FACT]	R2 核素/希腊字母/单位
346	- 一部分宇宙线是"老组分"（old component），驻留时间 τ_R → ∞	- 一部分宇宙线是"老组分"（old component），驻留时间 $\tau$_R → ∞	R2 核素/希腊字母/单位
347	- 老组分产生的反质子通量用 τ_R → τ_I 代替	- 老组分产生的反质子通量用 $\tau$_R → $\tau$_I 代替	R2 核素/希腊字母/单位
348	- 此时 p̄/p 比**最终趋于常数**（因为 τ_I = const）	- 此时 p̄/p 比**最终趋于常数**（因为 $\tau$_I = const）	R2 核素/希腊字母/单位
349	- 但只在**非常高能量**才发生——当"年轻组分"的 τ_R 下降得足够小，变得可忽略之后	- 但只在**非常高能量**才发生——当"年轻组分"的 $\tau$_R 下降得足够小，变得可忽略之后	R2 核素/希腊字母/单位
365	- 极高能处增大趋于零（因 τ_R(E) 的能量依赖性）	- 极高能处增大趋于零（因 $\tau$_R(E) 的能量依赖性）	R2 核素/希腊字母/单位
369	- 若用 leaky-box 模型的 τ_R(E) 作为输入，次级/初级比会比观测**更陡**；通过调整 δ（Eq. 3 中的 δ），使 τ_R(E) 下降更慢来修正（Ref. 51）	- 若用 leaky-box 模型的 $\tau$_R(E) 作为输入，次级/初级比会比观测**更陡**；通过调整 $\delta$（Eq. 3 中的 $\delta$），使 $\tau$_R(E) 下降更慢来修正（Ref. 51）	R2 核素/希腊字母/单位
405	| (1) | Q_CR = ρ_E V_S / τ_R ~ 5×$10^{40}$ erg | 稳态宇宙线功率（文本印刷如此） |	| (1) | Q_CR = $\rho$_E V_S / $\tau$_R ~ 5×$10^{40}$ erg | 稳态宇宙线功率（文本印刷如此） |	R2 核素/希腊字母/单位
406	| (2) | ρ_E = 4π E² dN/dE = dρ_ε/d ln E | LIS 能量密度 |	| (2) | $\rho$_E = 4$\pi$ E² dN/dE = d$\rho$_$\epsilon$/d ln E | LIS 能量密度 |	R2 核素/希腊字母/单位
407	| (3) | λ_esc = λ_esc(4 GV)(R/4 GV)^0.6 (R > 4 GV); 10.88 (R < 4 GV) | rigidity-dependent 逃逸长度 |	| (3) | $\lambda$_esc = $\lambda$_esc(4 GV)(R/4 GV)^0.6 (R > 4 GV); 10.88 (R < 4 GV) | rigidity-dependent 逃逸长度 |	R2 核素/希腊字母/单位
408	| (4) | J(E) ∝ E^(-δ) × Q(E), δ ≈ 0.6 | 观测谱-源谱关系 |	| (4) | J(E) ∝ E^(-$\delta$) × Q(E), $\delta$ ≈ 0.6 | 观测谱-源谱关系 |	R2 核素/希腊字母/单位
409	| (5) | J(E) ∝ E^(-γ), γ ≈ 2.7 (10 GeV – 数 TeV) | 观测微分谱 |	| (5) | J(E) ∝ E^(-$\gamma$), $\gamma$ ≈ 2.7 (10 GeV – 数 TeV) | 观测微分谱 |	R2 核素/希腊字母/单位
410	| (6) | E_max ≈ 3 $u_{1}$ Z e B (τ_u τ_A)/(20 c) | 最小散射长度下的加速上限 |	| (6) | E_max ≈ 3 $u_{1}$ Z e B ($\tau$_u $\tau$_A)/(20 c) | 最小散射长度下的加速上限 |	R2 核素/希腊字母/单位
411	| (7) | E_max/Z ≈ $10^{14}$ eV (B=3μG, $u_{1}$=$10^{9}$ cm/s, τ_A=$10^{3}$ yr) | 代入 ISM 参数后的 E_max |	| (7) | E_max/Z ≈ $10^{14}$ eV (B=3$\mu$G, $u_{1}$=$10^{9}$ cm/s, $\tau$_A=$10^{3}$ yr) | 代入 ISM 参数后的 E_max |	R2 核素/希腊字母/单位
